vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,base_msrp,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract,:@computed_region_x4ys_rtnd,:@computed_region_fny7_vc3j,:@computed_region_8ddd_yn5v
5YJSA1E43F,King,Burien,WA,98166.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,34.0,5324294,"{'type': 'Point', 'coordinates': [-122.34134, 47.46593]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027902.0,3009.0,7.0,37.0
YV4H60PF2S,King,Seattle,WA,98177.0,2025,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,32.0,274154828,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0,3009.0,7.0,21.0
7SAYGDEEXN,King,Kirkland,WA,98034.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,220977081,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006.0,3009.0,1.0,1.0
KNDC44LAXN,King,Renton,WA,98056.0,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,280730740,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025401.0,3009.0,9.0,17.0
1G1FZ6S02P,Cowlitz,Silverlake,WA,98645.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20.0,262063553,"{'type': 'Point', 'coordinates': [-122.8112, 46.29694]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015002004.0,2978.0,3.0,27.0
7PDSGABA0P,King,Kirkland,WA,98033.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,260245576,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501.0,3009.0,1.0,47.0
JN1AZ0CP5C,King,Kirkland,WA,98034.0,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,1.0,7699597,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0,3009.0,1.0,1.0
5YJ3E1EC1N,Thurston,Olympia,WA,98501.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22.0,251098270,"{'type': 'Point', 'coordinates': [-122.89165, 47.03954]}",PUGET SOUND ENERGY INC,53067010100.0,2742.0,10.0,28.0
7SAYGDEE4R,Clark,Vancouver,WA,98662.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,270159774,"{'type': 'Point', 'coordinates': [-122.57722, 45.64251]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703.0,2977.0,3.0,8.0
KNDJX3AE1G,Clark,Vancouver,WA,98685.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,49.0,203914896,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904.0,2977.0,3.0,25.0
3FA6P0SU4D,King,Renton,WA,98059.0,2013,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,11.0,140321877,"{'type': 'Point', 'coordinates': [-122.15716, 47.48852]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602.0,3009.0,9.0,17.0
5YJSA1E50P,Clark,Battle Ground,WA,98604.0,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,260373872,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040408.0,2977.0,3.0,25.0
JTDKN3DP3D,King,Renton,WA,98056.0,2013,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,11.0,317692693,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025401.0,3009.0,9.0,17.0
1V2CMPE85P,King,Burien,WA,98168.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33.0,253459398,"{'type': 'Point', 'coordinates': [-122.3317, 47.50314]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027100.0,3009.0,7.0,37.0
5YJ3E1EA1K,King,Renton,WA,98055.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,33.0,476439057,"{'type': 'Point', 'coordinates': [-122.197, 47.43876]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029309.0,3009.0,9.0,36.0
WBY7Z4C59J,Yakima,Yakima,WA,98908.0,2018,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,14.0,277077986,"{'type': 'Point', 'coordinates': [-120.60199, 46.59817]}",PACIFICORP,53077000903.0,2746.0,4.0,20.0
7PDSGBBA8S,King,Seattle,WA,98115.0,2025,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,278644306,"{'type': 'Point', 'coordinates': [-122.31676, 47.68156]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000.0,3009.0,7.0,4.0
7SAYGDEE0N,Snohomish,Snohomish,WA,98290.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,39.0,224519410,"{'type': 'Point', 'coordinates': [-122.09305, 47.91265]}",PUGET SOUND ENERGY INC,53061052206.0,3213.0,1.0,45.0
5YJ3E1EB9J,Kitsap,Seabeck,WA,98380.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,35.0,3557284,"{'type': 'Point', 'coordinates': [-122.81585, 47.64509]}",PUGET SOUND ENERGY INC,53035091301.0,848.0,6.0,39.0
5YJXCBE22L,King,Kirkland,WA,98033.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,48.0,125869355,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501.0,3009.0,1.0,47.0
7SAYGDED9R,King,Auburn,WA,98002.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,269502040,"{'type': 'Point', 'coordinates': [-122.2217, 47.30661]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030802.0,3009.0,8.0,15.0
5YJ3E1EA0R,King,Bellevue,WA,98004.0,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,271782493,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023808.0,3009.0,9.0,42.0
1G1FX6S0XH,Clark,Vancouver,WA,98685.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,49.0,282801669,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904.0,2977.0,3.0,25.0
1N4AZ0CPXG,King,Bothell,WA,98011.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,1.0,226687401,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001.0,3009.0,1.0,1.0
7SAYGDEE6P,King,Bellevue,WA,98004.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,221393644,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801.0,3009.0,9.0,42.0
1N4AZ0CP9F,Kitsap,Bainbridge Island,WA,98110.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,23.0,265257807,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090800.0,848.0,6.0,29.0
7G2CEHED6R,Kitsap,Poulsbo,WA,98370.0,2024,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23.0,267887861,"{'type': 'Point', 'coordinates': [-122.64681, 47.73689]}",PUGET SOUND ENERGY INC,53035090501.0,848.0,6.0,29.0
1FTVW1EVXP,King,Kirkland,WA,98034.0,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,260101880,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300.0,3009.0,1.0,1.0
5YJYGAEE4M,Kitsap,Bainbridge Island,WA,98110.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23.0,272597440,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090700.0,848.0,6.0,29.0
1N4AZ1CPXK,Jefferson,Port Townsend,WA,98368.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,24.0,477301751,"{'type': 'Point', 'coordinates': [-122.77263, 48.1212]}",BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950604.0,3008.0,6.0,30.0
7SAYGDED6S,King,Bellevue,WA,98004.0,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,279326428,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807.0,3009.0,9.0,42.0
W1KCG5FBXP,King,Seattle,WA,98125.0,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,260751599,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900.0,3009.0,7.0,48.0
KM8KNDAFXP,King,Kirkland,WA,98034.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,230275363,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003.0,3009.0,1.0,1.0
7G2CEHED3R,King,Kirkland,WA,98034.0,2024,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,268818091,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0,3009.0,1.0,1.0
5YJ3E1EB6K,King,Seattle,WA,98119.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,36.0,180937753,"{'type': 'Point', 'coordinates': [-122.3684, 47.64586]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900.0,3009.0,7.0,31.0
JN1BF0BA1R,King,Redmond,WA,98052.0,2024,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,278683758,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0,3009.0,1.0,49.0
5YJ3E1EB1N,King,Bellevue,WA,98005.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,193646064,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604.0,3009.0,9.0,49.0
WMWXP3C02L,King,Seattle,WA,98109.0,2020,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36.0,244064782,"{'type': 'Point', 'coordinates': [-122.35022, 47.63824]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007002.0,3009.0,7.0,31.0
7SAYGAEE0P,Clark,Vancouver,WA,98682.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,244393446,"{'type': 'Point', 'coordinates': [-122.55149, 45.69345]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041326.0,2977.0,3.0,24.0
7SAXCAE50P,King,Seattle,WA,98125.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,258057957,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900.0,3009.0,7.0,48.0
5YJ3E1EA7J,King,Seattle,WA,98107.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,43.0,134319230,"{'type': 'Point', 'coordinates': [-122.38591, 47.67597]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003400.0,3009.0,7.0,31.0
1N4BZ1CP9L,Clark,Vancouver,WA,98683.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,17.0,190814732,"{'type': 'Point', 'coordinates': [-122.49212, 45.60365]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041309.0,2977.0,3.0,25.0
JTMABACA1S,King,Renton,WA,98056.0,2025,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,278913631,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304.0,3009.0,9.0,17.0
3C3CFFGE9E,King,Kirkland,WA,98034.0,2014,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,45.0,244827390,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003.0,3009.0,1.0,1.0
7SAYGAEEXS,Clallam,Sequim,WA,98382.0,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24.0,276771386,"{'type': 'Point', 'coordinates': [-123.10367, 48.07965]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002001.0,2976.0,6.0,30.0
JTMAB3FVXP,King,Kirkland,WA,98033.0,2023,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,48.0,254259029,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604.0,3009.0,1.0,47.0
KNDCS3LFXP,King,Seattle,WA,98146.0,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,34.0,240640907,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000.0,3009.0,7.0,37.0
1N4AZ1BV5N,Clark,Vancouver,WA,98685.0,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,279262420,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909.0,2977.0,3.0,25.0
7SAYGDED3R,Clark,Vancouver,WA,98684.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,264976414,"{'type': 'Point', 'coordinates': [-122.48723, 45.63701]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041319.0,2977.0,3.0,24.0
7SAYGDEE5P,King,Redmond,WA,98052.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,261412987,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325.0,3009.0,1.0,49.0
7SAYGDEE8R,King,Seattle,WA,98178.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,265235750,"{'type': 'Point', 'coordinates': [-122.23825, 47.49461]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011901.0,3009.0,9.0,38.0
5YJ3E1EA7P,King,Kent,WA,98031.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,261261192,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403.0,3009.0,9.0,46.0
1G1FX6S09H,King,Renton,WA,98057.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,37.0,258988355,"{'type': 'Point', 'coordinates': [-122.20489, 47.47532]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025303.0,3009.0,9.0,17.0
5YJ3E1ET2R,King,Federal Way,WA,98003.0,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30.0,268139490,"{'type': 'Point', 'coordinates': [-122.3303, 47.30151]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030003.0,3009.0,9.0,14.0
7SAYGDEE8S,Yakima,Yakima,WA,98901.0,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15.0,274247851,"{'type': 'Point', 'coordinates': [-120.50729, 46.60464]}",PACIFICORP,53077001601.0,2746.0,4.0,20.0
7SAYGDEE7P,King,Kirkland,WA,98034.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,258827544,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022205.0,3009.0,1.0,1.0
5YJYGDEE3M,King,Issaquah,WA,98027.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,149062105,"{'type': 'Point', 'coordinates': [-122.03439, 47.5301]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103.0,3009.0,8.0,6.0
5YJ3E1EB5M,King,Redmond,WA,98052.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,150046249,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330.0,3009.0,1.0,49.0
5YJSA1E62R,King,Auburn,WA,98002.0,2024,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,267792255,"{'type': 'Point', 'coordinates': [-122.2217, 47.30661]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030504.0,3009.0,8.0,15.0
WP0AC2Y10L,King,Kirkland,WA,98034.0,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192,0,45.0,228883182,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022005.0,3009.0,1.0,1.0
7SAYGDEE7P,King,Seattle,WA,98101.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,245496387,"{'type': 'Point', 'coordinates': [-122.34223, 47.61085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008101.0,3009.0,7.0,31.0
7SAXCBE62P,King,Kenmore,WA,98028.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,236693866,"{'type': 'Point', 'coordinates': [-122.24369, 47.75892]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102.0,3009.0,1.0,48.0
7SAYGDEE5P,King,Seattle,WA,98106.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,233848464,"{'type': 'Point', 'coordinates': [-122.35163, 47.54287]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011300.0,3009.0,7.0,37.0
1N4AZ1CP7J,King,Seattle,WA,98146.0,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,34.0,301796561,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000.0,3009.0,7.0,37.0
1V2WNPE89P,Snohomish,Everett,WA,98204.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21.0,256090278,"{'type': 'Point', 'coordinates': [-122.27557, 47.88936]}",PUGET SOUND ENERGY INC,53061041901.0,3213.0,2.0,7.0
KM8KRDDF6R,Snohomish,Lynnwood,WA,98087.0,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21.0,267564797,"{'type': 'Point', 'coordinates': [-122.27981, 47.85727]}",PUGET SOUND ENERGY INC,53061042004.0,3213.0,2.0,7.0
1G1FX6S06H,King,Kirkland,WA,98034.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,45.0,122575540,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022005.0,3009.0,1.0,1.0
KM8KRDDF4R,King,Kent,WA,98042.0,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,273966927,"{'type': 'Point', 'coordinates': [-122.09124, 47.33778]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031707.0,3009.0,8.0,46.0
7SAYGDEE5N,King,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,220452662,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0,3009.0,1.0,49.0
7SAYGDEE8P,Clark,Battle Ground,WA,98604.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,228264648,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040407.0,2977.0,3.0,25.0
1V25MPE86P,King,Seattle,WA,98125.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,252630255,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900.0,3009.0,7.0,48.0
1FADP3R47H,Clark,Vancouver,WA,98662.0,2017,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100,0,17.0,115523474,"{'type': 'Point', 'coordinates': [-122.57722, 45.64251]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041104.0,2977.0,3.0,8.0
3GPKHZRJ5R,King,Seattle,WA,98178.0,2024,HONDA,PROLOGUE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,280336500,"{'type': 'Point', 'coordinates': [-122.23825, 47.49461]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011902.0,3009.0,9.0,38.0
4JGFB4GB3S,Snohomish,Snohomish,WA,98296.0,2025,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,49,0,1.0,279247552,"{'type': 'Point', 'coordinates': [-122.1389, 47.87115]}",PUGET SOUND ENERGY INC,53061052112.0,3213.0,1.0,45.0
1C4RJYB62R,King,Seattle,WA,98109.0,2024,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,36.0,272204740,"{'type': 'Point', 'coordinates': [-122.35022, 47.63824]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800.0,3009.0,7.0,31.0
5YJSA1S20F,King,Seattle,WA,98125.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,46.0,245304097,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033000900.0,3009.0,7.0,48.0
KNDC3DLC4R,King,Kirkland,WA,98034.0,2024,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,272108364,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0,3009.0,1.0,1.0
1FMCU0E13R,Clark,Vancouver,WA,98665.0,2024,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,0,49.0,278351244,"{'type': 'Point', 'coordinates': [-122.64443, 45.67871]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041009.0,2977.0,3.0,8.0
7PDSGABA4P,King,Redmond,WA,98052.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,260805177,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605.0,3009.0,1.0,49.0
